Scaffold,coverage,gc,genus,length
sg4i_contig00685,2.8,0.7031539888682746,not assigned,1617
sg4i_contig01296,4.7,0.6909799554565702,not assigned,1796
sg4i_contig01986,2.4,0.6054987212276215,not assigned,1564
sg4i_contig02713,3.2,0.7155110793423874,not assigned,1399
sg4i_contig03457,3.1,0.7142857142857143,not assigned,1610
sg4i_contig04544,5.5,0.7059193954659949,gemmatimonas,1588
sg4i_contig07193,3.7,0.6656050955414012,not assigned,1570
sg4i_contig10596,3.3,0.6656429942418426,not assigned,2605
sg4i_contig11952,6.6,0.5543523531861724,not assigned,4802
sg4i_contig13074,7.5,0.6113662456946038,not assigned,1742
sg4i_contig14437,8.8,0.6319351861347554,not assigned,9751
sg4i_contig16341,4.5,0.4763670064874884,not assigned,1079
sg4i_contig17819,52.8,0.6541501976284585,rhodothermus,1012
sg4i_contig18574,75.6,0.5536036036036036,not assigned,8880
sg4i_contig19074,10.2,0.6278496611213802,rhodothermus,4869
sg4i_contig19574,97.2,0.671255060728745,thermus,3705
sg4i_contig20074,52.8,0.6496983408748115,rhodothermus,2652
sg4i_contig20574,83.9,0.6829411764705883,not assigned,1700
sg4i_contig04987,3.4,0.6242424242424243,not assigned,990
sg4i_contig05801,6.0,0.7502726281352236,not assigned,917
sg4i_contig09767,3.5,0.49067599067599066,not assigned,858
sg4i_contig08601,3.2,0.7066167290886392,not assigned,801
sg4i_contig05655,3.5,0.6347941567065073,not assigned,753
sg4i_contig10362,3.5,0.4943661971830986,not assigned,710
sg4i_contig15635,22.4,0.6068759342301944,not assigned,669
sg4i_contig02648,1.8,0.5411392405063291,not assigned,632
sg4i_contig08530,3.3,0.7759197324414716,not assigned,598
sg4i_contig13424,1.3,0.6437389770723104,not assigned,567
sg4i_contig04622,2.3,0.5879120879120879,not assigned,546
sg4i_contig04225,2.4,0.7169811320754716,not assigned,530
sg4i_contig05129,2.6,0.6563706563706564,not assigned,518
sg4i_contig09297,2.8,0.6850393700787402,not assigned,508
sg4i_contig08536,2.7,0.6132264529058116,not assigned,499
sg4i_contig14066,2.7,0.6428571428571429,not assigned,490
sg4i_contig09559,2.7,0.5156576200417536,not assigned,479
sg4i_contig13508,2.4,0.6277056277056277,not assigned,462
sg4i_contig17459,7.4,0.6690997566909975,not assigned,411
sg4i_contig00084,5.0,0.7,not assigned,320
sg4i_contig10372,3.9,0.6447368421052632,not assigned,228
sg4i_contig11735,1.0,0.7372262773722628,not assigned,137
sg4i_contig00686,7.8,0.6928864569083447,not assigned,2924
sg4i_contig01297,6.2,0.6135481366459627,paenibacillus,5152
sg4i_contig01987,3.7,0.6220880069025022,not assigned,1159
sg4i_contig02714,3.6,0.7355698075974346,conexibacter,2027
sg4i_contig03458,3.9,0.6379210220673636,sphaerobacter,3444
sg4i_contig04545,3.3,0.7154088050314465,gemmatimonas,1272
sg4i_contig07199,4.8,0.6587654320987655,not assigned,4050
sg4i_contig10599,8.2,0.637123745819398,not assigned,3588
sg4i_contig11953,2.3,0.6646130150173277,not assigned,2597
sg4i_contig13075,3.0,0.6216045483259633,not assigned,1583
sg4i_contig14441,5.2,0.7332123411978222,not assigned,1102
sg4i_contig16342,24.6,0.6961483594864479,gemmatimonas,1402
sg4i_contig17820,15.7,0.582089552238806,not assigned,1005
sg4i_contig18575,76.7,0.6467213114754098,rhodothermus,8540
sg4i_contig19075,3.1,0.5927956147220047,not assigned,6385
sg4i_contig19575,72.4,0.5952115812917594,rhodothermus,3592
sg4i_contig20075,61.0,0.6900690069006901,thermus,3333
sg4i_contig20575,64.2,0.6898192197906755,thermus,2102
sg4i_contig10267,2.5,0.7242424242424242,not assigned,990
sg4i_contig10233,2.2,0.6859323882224646,not assigned,917
sg4i_contig21067,9.0,0.5944055944055944,not assigned,858
sg4i_contig17430,32.6,0.7240948813982522,not assigned,801
sg4i_contig16143,27.2,0.6932270916334662,not assigned,753
sg4i_contig06727,1.9,0.6422535211267606,not assigned,710
sg4i_contig09149,2.1,0.40119760479041916,not assigned,668
sg4i_contig13801,3.8,0.689873417721519,not assigned,632
sg4i_contig05331,3.6,0.6555183946488294,not assigned,598
sg4i_contig06414,4.5,0.7319223985890653,not assigned,567
sg4i_contig08206,3.2,0.6428571428571429,not assigned,546
sg4i_contig05281,2.8,0.660377358490566,not assigned,530
sg4i_contig08637,2.0,0.7200772200772201,not assigned,518
sg4i_contig15042,2.3,0.6122047244094488,not assigned,508
sg4i_contig06884,2.9,0.5711422845691383,not assigned,499
sg4i_contig00567,3.1,0.7306122448979592,not assigned,490
sg4i_contig08077,3.1,0.4509394572025052,not assigned,479
sg4i_contig09590,2.1,0.6471861471861472,not assigned,462
sg4i_contig11885,3.3,0.6763990267639902,not assigned,411
sg4i_contig12038,9.2,0.740625,not assigned,320
sg4i_contig00183,1.4,0.6535087719298246,not assigned,228
sg4i_contig11073,1.0,0.7445255474452555,not assigned,137
sg4i_contig00687,4.0,0.6545043590571521,not assigned,3097
sg4i_contig01298,2.9,0.6195987654320988,not assigned,1296
sg4i_contig01988,5.8,0.6090225563909775,hyphomicrobium,6384
sg4i_contig02715,4.7,0.6307412460209186,caldalkalibacillus,2199
sg4i_contig03462,4.1,0.7234617985125085,not assigned,1479
sg4i_contig04548,4.4,0.7491071428571429,conexibacter,2240
sg4i_contig07204,2.6,0.6469661150512215,sulfurihydrogenibium,1269
sg4i_contig10601,4.0,0.7010398613518197,gemmatimonas,2308
sg4i_contig11954,2.7,0.5915311128324297,not assigned,3873
sg4i_contig13077,2.1,0.5914634146341463,not assigned,2296
sg4i_contig14442,3.7,0.7464435146443514,not assigned,1195
sg4i_contig16347,62.6,0.6291891891891892,not assigned,1850
sg4i_contig17822,41.8,0.7311500380807312,not assigned,1313
sg4i_contig18576,73.4,0.6474779461660258,rhodothermus,8842
sg4i_contig19076,11.0,0.641568139390168,not assigned,4821
sg4i_contig19576,7.9,0.6441566450817144,not assigned,3243
sg4i_contig20076,70.2,0.6368102796674225,not assigned,2646
sg4i_contig20576,2.9,0.6538695917123705,not assigned,1641
sg4i_contig06377,3.9,0.7707070707070707,not assigned,990
sg4i_contig07967,3.3,0.7281659388646288,not assigned,916
sg4i_contig07892,2.5,0.6351981351981352,not assigned,858
sg4i_contig02711,2.8,0.6279650436953808,not assigned,801
sg4i_contig01819,2.6,0.6268260292164675,not assigned,753
sg4i_contig04761,2.7,0.7352112676056338,not assigned,710
sg4i_contig09378,2.6,0.6826347305389222,not assigned,668
sg4i_contig07218,2.6,0.6107594936708861,not assigned,632
sg4i_contig04770,3.1,0.7023411371237458,not assigned,598
sg4i_contig09289,2.3,0.6790123456790124,not assigned,567
sg4i_contig13442,4.1,0.6611721611721612,not assigned,546
sg4i_contig15173,1.6,0.6924528301886792,not assigned,530
sg4i_contig13728,2.7,0.7181467181467182,not assigned,518
sg4i_contig06872,2.2,0.6614173228346457,not assigned,508
sg4i_contig07422,3.3,0.6352705410821643,not assigned,499
sg4i_contig07277,2.4,0.6530612244897959,not assigned,490
sg4i_contig15019,2.2,0.6179540709812108,not assigned,479
sg4i_contig08703,1.8,0.5303030303030303,not assigned,462
sg4i_contig21069,2.0,0.675609756097561,not assigned,410
sg4i_contig12159,3.8,0.465625,not assigned,320
sg4i_contig17918,4.5,0.6754385964912281,not assigned,228
sg4i_contig16559,1.0,0.6277372262773723,not assigned,137
sg4i_contig00688,5.1,0.6346362649294245,thermomicrobium,1842
sg4i_contig01299,2.9,0.6224374859202523,rhodothermus,4439
sg4i_contig01989,2.4,0.606640405177265,paenibacillus,1777
sg4i_contig02716,2.0,0.702728127939793,patulibacter,1063
sg4i_contig03464,3.3,0.7386427369601795,conexibacter,1783
sg4i_contig04554,7.4,0.6886075949367089,not assigned,1975
sg4i_contig07205,2.6,0.6978967495219885,not assigned,2092
sg4i_contig10603,48.6,0.6265457543281121,not assigned,1213
sg4i_contig11956,8.5,0.6463223787167449,rhodothermus,1917
sg4i_contig13079,2.6,0.5751776927282668,rhodothermus,1829
sg4i_contig14450,61.4,0.6063604240282685,not assigned,1415
sg4i_contig16349,48.6,0.6830553116769096,thermus,1139
sg4i_contig17824,68.6,0.6353467561521253,not assigned,1788
sg4i_contig18577,90.6,0.71708810522735,thermus,8819
sg4i_contig19077,62.0,0.6366742596810934,rhodothermus,6146
sg4i_contig19577,109.0,0.6680197158596695,thermus,3449
sg4i_contig20077,14.8,0.6889044943820225,thermus,2848
sg4i_contig20577,52.2,0.6538461538461539,rhodothermus,2080
sg4i_contig14496,4.1,0.6919191919191919,gemmatimonas,990
sg4i_contig03164,2.0,0.7194323144104804,not assigned,916
sg4i_contig10377,3.1,0.7400932400932401,not assigned,858
sg4i_contig13473,2.4,0.7128589263420724,not assigned,801
sg4i_contig15642,2.2,0.5930851063829787,not assigned,752
sg4i_contig10955,3.1,0.5985915492957746,not assigned,710
sg4i_contig15382,1.1,0.657185628742515,not assigned,668
sg4i_contig14565,3.1,0.6060126582278481,not assigned,632
sg4i_contig11986,6.3,0.6270903010033445,not assigned,598
sg4i_contig09364,3.7,0.5961199294532628,not assigned,567
sg4i_contig13851,2.4,0.6146788990825688,not assigned,545
sg4i_contig07862,3.0,0.5320754716981132,not assigned,530
sg4i_contig05835,2.6,0.6621621621621622,not assigned,518
sg4i_contig05535,2.6,0.6791338582677166,not assigned,508
sg4i_contig08143,2.8,0.655310621242485,not assigned,499
sg4i_contig14694,2.2,0.5877551020408164,not assigned,490
sg4i_contig09644,2.6,0.6576200417536534,not assigned,479
sg4i_contig14063,1.0,0.7121212121212122,not assigned,462
sg4i_contig12609,5.0,0.6219512195121951,not assigned,410
sg4i_contig08197,2.0,0.6426332288401254,not assigned,319
sg4i_contig04892,1.1,0.7149122807017544,not assigned,228
sg4i_contig18055,5.6,0.6642335766423357,not assigned,137
sg4i_contig00096,35.6,0.72,gemmatimonas,54925
sg4i_contig00771,1.6,0.5030408340573415,not assigned,1151
sg4i_contig01384,4.6,0.622579892698857,not assigned,4287
sg4i_contig02087,4.4,0.6336862367661212,rhodothermus,5195
sg4i_contig02830,2.6,0.6880674448767834,gemmatimonas,1542
sg4i_contig03581,74.3,0.6295971978984238,not assigned,1142
sg4i_contig04861,3.2,0.6604381443298969,not assigned,1552
sg4i_contig07587,6.3,0.7465590887517798,conexibacter,2107
sg4i_contig10805,8.8,0.5211946050096339,not assigned,1038
sg4i_contig12144,62.9,0.6358737490377213,not assigned,1299
sg4i_contig13198,4.3,0.6930621140573919,not assigned,2753
sg4i_contig14711,4.8,0.6096129150614567,hyphomicrobium,5451
sg4i_contig16556,9.0,0.6236438458660681,rhodothermus,2673
sg4i_contig18016,59.4,0.6973633931983186,thermus,2617
sg4i_contig18646,34.8,0.6807265634523955,thermus,8203
sg4i_contig19146,75.1,0.6233954451345756,rhodothermus,4830
sg4i_contig19646,5.1,0.6610840438489647,not assigned,3284
sg4i_contig20146,8.6,0.6280237334550434,not assigned,2191
sg4i_contig20646,5.3,0.7143723468768951,thermus,1649
sg4i_contig04010,4.4,0.7106339468302658,conexibacter,978
sg4i_contig06961,5.3,0.7122381477398015,not assigned,907
sg4i_contig04125,2.6,0.6415094339622641,not assigned,848
sg4i_contig12450,4.1,0.6872635561160151,not assigned,793
sg4i_contig05637,2.3,0.7140939597315437,not assigned,745
sg4i_contig14951,4.7,0.5163120567375886,not assigned,705
sg4i_contig14288,2.9,0.5852187028657617,not assigned,663
sg4i_contig04387,2.5,0.6570972886762361,not assigned,627
sg4i_contig05834,2.7,0.6053962900505903,not assigned,593
sg4i_contig08253,5.5,0.725177304964539,not assigned,564
sg4i_contig04981,3.1,0.6832412523020258,not assigned,543
sg4i_contig02010,2.2,0.5757575757575758,not assigned,528
sg4i_contig05989,2.6,0.748062015503876,not assigned,516
sg4i_contig08867,3.0,0.7692307692307693,not assigned,507
sg4i_contig12336,1.4,0.6277665995975855,not assigned,497
sg4i_contig08377,3.0,0.6421267893660532,not assigned,489
sg4i_contig08558,2.4,0.6457023060796646,not assigned,477
sg4i_contig10178,2.7,0.3681917211328976,not assigned,459
sg4i_contig17453,4.8,0.5513784461152882,not assigned,399
sg4i_contig11588,2.2,0.6993464052287581,not assigned,306
sg4i_contig00347,2.1,0.6064814814814815,not assigned,216
sg4i_contig21124,12.6,0.5691056910569106,not assigned,123
sg4i_contig00690,4.8,0.6241161146259769,not assigned,5374
sg4i_contig01300,5.3,0.7074766355140187,not assigned,2140
sg4i_contig01991,4.1,0.6209761163032191,thermobacillus,2889
sg4i_contig02717,32.5,0.7222240160149818,gemmatimonas,30971
sg4i_contig03465,55.0,0.6058348851644941,not assigned,1611
sg4i_contig04561,3.7,0.6609798775153106,thermobacillus,2286
sg4i_contig07212,3.1,0.6867356538099718,not assigned,1063
sg4i_contig10605,64.9,0.570298769771529,not assigned,1138
sg4i_contig11958,37.7,0.7437117607070021,not assigned,1471
sg4i_contig13080,4.5,0.626046511627907,thermobacillus,2150
sg4i_contig14454,6.0,0.6398794575590155,thermomicrobium,1991
sg4i_contig16351,33.0,0.6613906161673262,not assigned,1769
sg4i_contig17829,54.1,0.6817518248175183,thermus,1370
sg4i_contig18578,5.6,0.6793087450707492,sphaerobacter,8622
sg4i_contig19078,6.1,0.6861313868613139,not assigned,5343
sg4i_contig19578,12.4,0.5953841659363132,rhodothermus,3423
sg4i_contig20078,45.3,0.7251851851851852,not assigned,2700
sg4i_contig20578,48.4,0.6303219106957425,rhodothermus,1926
sg4i_contig10454,3.8,0.7441860465116279,not assigned,989
sg4i_contig02615,1.6,0.6561135371179039,not assigned,916
sg4i_contig06321,2.3,0.6386946386946387,hyphomicrobium,858
sg4i_contig11323,4.6,0.6803995006242197,not assigned,801
sg4i_contig17165,31.8,0.6183510638297872,not assigned,752
sg4i_contig05024,4.7,0.6309859154929578,not assigned,710
sg4i_contig04214,2.7,0.6976047904191617,not assigned,668
sg4i_contig03364,2.2,0.6677215189873418,not assigned,632
sg4i_contig05001,3.5,0.6304347826086957,not assigned,598
sg4i_contig09567,2.8,0.6825396825396826,not assigned,567
sg4i_contig13492,2.6,0.6422018348623854,not assigned,545
sg4i_contig10420,3.0,0.5811320754716981,not assigned,530
sg4i_contig09827,2.2,0.5019305019305019,not assigned,518
sg4i_contig13495,1.8,0.5866141732283464,not assigned,508
sg4i_contig08137,2.1,0.5410821643286573,not assigned,499
sg4i_contig08213,2.2,0.6530612244897959,not assigned,490
sg4i_contig07870,2.3,0.778705636743215,not assigned,479
sg4i_contig14116,1.8,0.6623376623376623,not assigned,462
sg4i_contig11375,9.1,0.7219512195121951,not assigned,410
sg4i_contig12615,5.8,0.6018808777429467,not assigned,319
sg4i_contig03288,1.7,0.5921052631578947,not assigned,228
sg4i_contig17255,1.2,0.6934306569343066,not assigned,137
sg4i_contig00691,3.0,0.7254901960784313,conexibacter,1173
sg4i_contig01301,2.5,0.6416666666666667,rhodothermus,2040
sg4i_contig01993,4.7,0.6591497227356746,not assigned,2705
sg4i_contig02718,3.2,0.4883720930232558,not assigned,2365
sg4i_contig03466,2.7,0.5790061418202122,caldalkalibacillus,1791
sg4i_contig04563,6.1,0.7424975798644724,gemmatimonas,1033
sg4i_contig07219,4.2,0.6555401019935095,not assigned,4314
sg4i_contig10612,3.4,0.5970920840064621,not assigned,3095
sg4i_contig11961,14.9,0.683291770573566,not assigned,1203
sg4i_contig13081,5.6,0.7010556621880998,not assigned,2084
sg4i_contig14465,2.4,0.6236983842010771,not assigned,2785
sg4i_contig16353,41.2,0.6782762691853601,thermus,1694
sg4i_contig17830,11.8,0.6917808219178082,thermus,1314
sg4i_contig18579,72.2,0.5330321852060983,not assigned,8855
sg4i_contig19079,91.0,0.6947572815533981,thermus,5150
sg4i_contig19579,5.8,0.6982424784033363,gemmatimonas,3357
sg4i_contig20079,72.6,0.6503021148036254,rhodothermus,2648
sg4i_contig20579,5.7,0.6567679558011049,rhodothermus,1448
sg4i_contig20805,4.2,0.6248736097067745,rhodothermus,989
sg4i_contig06195,2.5,0.6735807860262009,not assigned,916
sg4i_contig06110,2.6,0.6130536130536131,not assigned,858
sg4i_contig03425,4.0,0.6953807740324595,not assigned,801
sg4i_contig13318,2.9,0.6529255319148937,thermomicrobium,752
sg4i_contig08040,3.8,0.6535211267605634,not assigned,710
sg4i_contig04796,3.0,0.594311377245509,not assigned,668
sg4i_contig16176,4.1,0.685126582278481,not assigned,632
sg4i_contig16410,17.9,0.5635451505016722,not assigned,598
sg4i_contig14140,3.0,0.656084656084656,not assigned,567
sg4i_contig01882,2.7,0.6091743119266055,not assigned,545
sg4i_contig07223,3.2,0.7641509433962265,not assigned,530
sg4i_contig10480,3.1,0.3416988416988417,not assigned,518
sg4i_contig05867,3.0,0.6476377952755905,not assigned,508
sg4i_contig15515,1.8,0.6533066132264529,not assigned,499
sg4i_contig10160,2.5,0.6163265306122448,not assigned,490
sg4i_contig07871,2.5,0.5866388308977035,not assigned,479
sg4i_contig09839,2.4,0.6038961038961039,not assigned,462
sg4i_contig16136,18.8,0.6780487804878049,not assigned,410
sg4i_contig15482,1.3,0.6520376175548589,not assigned,319
sg4i_contig11187,2.0,0.7149122807017544,not assigned,228
sg4i_contig08689,1.0,0.6838235294117647,not assigned,136
sg4i_contig00693,3.4,0.6129032258064516,not assigned,1488
sg4i_contig01303,4.1,0.7125136811382707,not assigned,2741
sg4i_contig01994,7.8,0.6185986715234626,thermomicrobium,4667
sg4i_contig02721,4.8,0.706288032454361,patulibacter,2465
sg4i_contig03468,4.0,0.7195715676728335,patulibacter,2054
sg4i_contig04568,3.7,0.730092204526404,not assigned,1193
sg4i_contig07220,4.0,0.7559471365638767,not assigned,1135
sg4i_contig10620,3.6,0.7021660649819494,not assigned,1662
sg4i_contig11962,48.7,0.6642453591606134,thermus,1239
sg4i_contig13082,6.7,0.6055045871559633,not assigned,1417
sg4i_contig14468,5.5,0.6177248677248677,hyphomicrobium,4536
sg4i_contig16357,55.4,0.6453317674691721,not assigned,1703
sg4i_contig17835,65.0,0.6317761128250331,rhodothermus,4538
sg4i_contig18580,6.5,0.6432386242255929,thermomicrobium,9362
sg4i_contig19080,4.9,0.6159806295399516,paenibacillus,6195
sg4i_contig19580,62.4,0.6361581920903955,not assigned,3540
sg4i_contig20080,54.8,0.6649036645258783,thermus,2647
sg4i_contig20580,80.3,0.6711376055638351,thermus,2013
sg4i_contig03017,3.1,0.6107178968655207,not assigned,989
sg4i_contig00105,8.6,0.5923497267759563,not assigned,915
sg4i_contig14923,2.5,0.5955710955710956,not assigned,858
sg4i_contig18122,7.3,0.6741573033707865,not assigned,801
sg4i_contig13741,3.3,0.5944148936170213,not assigned,752
sg4i_contig15240,3.9,0.723943661971831,not assigned,710
sg4i_contig10641,5.6,0.6482035928143712,not assigned,668
sg4i_contig07318,2.8,0.6133122028526149,not assigned,631
sg4i_contig09509,3.0,0.6789297658862876,not assigned,598
sg4i_contig07350,2.6,0.5590828924162258,not assigned,567
sg4i_contig08520,3.2,0.6091743119266055,not assigned,545
sg4i_contig04463,2.7,0.7226415094339622,not assigned,530
sg4i_contig10606,2.2,0.5656370656370656,not assigned,518
sg4i_contig15262,1.5,0.5826771653543307,not assigned,508
sg4i_contig06863,3.1,0.6132264529058116,not assigned,499
sg4i_contig14675,2.8,0.6183673469387755,not assigned,490
sg4i_contig06500,2.5,0.7035490605427975,not assigned,479
sg4i_contig10319,2.6,0.6212121212121212,not assigned,462
sg4i_contig01650,1.0,0.7024390243902439,not assigned,410
sg4i_contig14082,1.0,0.6614420062695925,not assigned,319
sg4i_contig16916,3.6,0.40789473684210525,not assigned,228
sg4i_contig14580,1.0,0.6323529411764706,not assigned,136
sg4i_contig00694,4.7,0.6361368496079829,not assigned,2806
sg4i_contig01304,3.1,0.5735262821876995,not assigned,4699
sg4i_contig01995,5.1,0.6353492523990181,not assigned,4481
sg4i_contig02722,3.7,0.7090784044016506,conexibacter,1454
sg4i_contig03470,4.2,0.6679273827534039,not assigned,1322
sg4i_contig04570,2.8,0.6948579161028416,not assigned,1478
sg4i_contig07225,4.2,0.6234213547646383,not assigned,1742
sg4i_contig10623,46.6,0.6396841066140178,not assigned,1013
sg4i_contig11963,53.9,0.6579657965796579,not assigned,1111
sg4i_contig13083,4.4,0.6431297709923665,not assigned,2096
sg4i_contig14473,41.6,0.656198347107438,not assigned,1210
sg4i_contig16360,53.4,0.7178217821782178,not assigned,1616
sg4i_contig17836,6.5,0.6358744394618834,not assigned,1115
sg4i_contig18581,128.4,0.6650457989370123,thermus,8843
sg4i_contig19081,65.9,0.6615535889872173,rhodothermus,5085
sg4i_contig19581,64.4,0.6399326977005048,rhodothermus,3566
sg4i_contig20081,4.4,0.5960766830138208,not assigned,2243
sg4i_contig20581,53.1,0.6501103752759382,not assigned,1812
sg4i_contig13835,2.9,0.5566801619433198,not assigned,988
sg4i_contig05014,3.5,0.7333333333333333,not assigned,915
sg4i_contig09675,3.7,0.5897435897435898,not assigned,858
sg4i_contig09901,3.6,0.6329588014981273,not assigned,801
sg4i_contig10587,3.0,0.7686170212765957,not assigned,752
sg4i_contig17623,41.8,0.671830985915493,not assigned,710
sg4i_contig06199,2.8,0.7170658682634731,not assigned,668
sg4i_contig09354,4.2,0.5118858954041204,not assigned,631
sg4i_contig09661,3.0,0.5829145728643216,not assigned,597
sg4i_contig15311,2.9,0.6701940035273368,not assigned,567
sg4i_contig09758,2.5,0.5963302752293578,not assigned,545
sg4i_contig09566,3.4,0.6547169811320754,not assigned,530
sg4i_contig06557,3.1,0.5096525096525096,not assigned,518
sg4i_contig15260,2.1,0.6811023622047244,not assigned,508
sg4i_contig15039,2.0,0.6673346693386774,not assigned,499
sg4i_contig10196,1.9,0.6775510204081633,not assigned,490
sg4i_contig10486,2.7,0.6847599164926931,not assigned,479
sg4i_contig09914,2.3,0.5497835497835498,not assigned,462
sg4i_contig16676,10.6,0.5990220048899756,not assigned,409
sg4i_contig14552,2.3,0.5862068965517241,not assigned,319
sg4i_contig16301,6.8,0.6754385964912281,not assigned,228
sg4i_contig13057,1.0,0.6617647058823529,not assigned,136
sg4i_contig00695,5.3,0.6224883296123401,not assigned,4927
sg4i_contig01306,8.0,0.5239517518667433,not assigned,8705
sg4i_contig01996,5.4,0.6443768996960486,not assigned,3290
sg4i_contig02724,2.7,0.7044952100221076,not assigned,1357
sg4i_contig03471,4.2,0.7149837133550488,not assigned,3070
sg4i_contig04572,3.3,0.5367965367965368,not assigned,1155
sg4i_contig07230,2.2,0.7291666666666666,not assigned,1296
sg4i_contig10625,8.9,0.65323897659227,rhodothermus,1837
sg4i_contig11968,39.5,0.6129303106633082,rhodothermus,1191
sg4i_contig13084,2.7,0.6327387198321092,caldalkalibacillus,1906
sg4i_contig14474,2.8,0.6210526315789474,not assigned,1330
sg4i_contig16362,56.0,0.6859027205276175,thermus,1213
sg4i_contig17837,49.4,0.6784338896020539,not assigned,1558
sg4i_contig18582,98.2,0.584890610756609,not assigned,8776
sg4i_contig19082,70.0,0.6591263650546022,rhodothermus,5128
sg4i_contig19582,157.9,0.5794940079893476,not assigned,3755
sg4i_contig20082,55.6,0.6447260834014718,rhodothermus,2446
sg4i_contig20582,3.0,0.597641345820326,hyphomicrobium,2883
sg4i_contig00007,22.3,0.444331983805668,not assigned,988
sg4i_contig09024,5.0,0.6131147540983607,not assigned,915
sg4i_contig07616,2.5,0.6534422403733956,not assigned,857
sg4i_contig08635,2.3,0.6803995006242197,not assigned,801
sg4i_contig21066,3.5,0.7074468085106383,not assigned,752
sg4i_contig05868,3.0,0.571830985915493,not assigned,710
sg4i_contig08328,4.0,0.7604790419161677,not assigned,668
sg4i_contig08963,3.5,0.7210776545166403,not assigned,631
sg4i_contig03579,1.4,0.6566164154103853,thermobispora,597
sg4i_contig13017,2.0,0.7372134038800705,not assigned,567
sg4i_contig07153,2.7,0.6770642201834862,not assigned,545
sg4i_contig11629,2.5,0.660377358490566,not assigned,530
sg4i_contig10056,2.8,0.637065637065637,not assigned,518
sg4i_contig08577,2.4,0.5826771653543307,not assigned,508
sg4i_contig10977,4.7,0.6472945891783567,not assigned,499
sg4i_contig09432,2.2,0.5510204081632653,not assigned,490
sg4i_contig15015,2.3,0.6826722338204593,not assigned,479
sg4i_contig14928,2.1,0.6038961038961039,not assigned,462
sg4i_contig00087,4.6,0.6308068459657702,not assigned,409
sg4i_contig15487,3.6,0.658307210031348,not assigned,319
sg4i_contig13004,1.0,0.7324561403508771,not assigned,228
sg4i_contig11584,1.5,0.6814814814814815,not assigned,135
sg4i_contig00696,7.4,0.6457516339869281,not assigned,4590
sg4i_contig01307,4.3,0.687469762941461,not assigned,2067
sg4i_contig01999,4.8,0.6292103028587602,hyphomicrobium,3533
sg4i_contig02725,4.3,0.6942815249266863,not assigned,1364
sg4i_contig03472,4.4,0.6903015484922576,not assigned,1227
sg4i_contig04574,6.1,0.7018691588785047,conexibacter,1070
sg4i_contig07234,70.1,0.6286624203821656,not assigned,1570
sg4i_contig10627,2.9,0.7099430018999366,not assigned,1579
sg4i_contig11969,6.4,0.6011673151750972,not assigned,2570
sg4i_contig13087,2.9,0.7484444444444445,not assigned,1125
sg4i_contig14478,2.0,0.5902964959568733,not assigned,1113
sg4i_contig16365,63.0,0.6671168129642133,thermus,1481
sg4i_contig17842,64.1,0.6768328445747801,thermus,1705
sg4i_contig18583,8.1,0.5370087976539589,not assigned,8525
sg4i_contig19083,59.9,0.6544771694010674,thermobacillus,5059
sg4i_contig19583,88.8,0.6875675675675675,thermus,3700
sg4i_contig20083,70.8,0.6722244814965433,rhodothermus,2459
sg4i_contig20583,58.2,0.6387195121951219,rhodothermus,1968
sg4i_contig08538,2.5,0.7489878542510121,not assigned,988
sg4i_contig07073,2.4,0.7377049180327869,not assigned,915
sg4i_contig08898,2.5,0.7269544924154026,gemmatimonas,857
sg4i_contig06378,2.5,0.6392009987515606,not assigned,801
sg4i_contig05594,5.5,0.6711051930758988,not assigned,751
sg4i_contig12736,1.4,0.6098591549295774,not assigned,710
sg4i_contig10050,2.9,0.6197604790419161,not assigned,668
sg4i_contig04664,2.7,0.716323296354992,not assigned,631
sg4i_contig02270,2.9,0.5192629815745393,not assigned,597
sg4i_contig06225,4.6,0.5520282186948854,not assigned,567
sg4i_contig03957,2.6,0.7192660550458716,not assigned,545
sg4i_contig05908,2.9,0.6754716981132075,not assigned,530
sg4i_contig06382,2.0,0.6640926640926641,not assigned,518
sg4i_contig09691,1.9,0.4862204724409449,not assigned,508
sg4i_contig08413,2.6,0.6292585170340681,not assigned,499
sg4i_contig07463,2.0,0.5959183673469388,not assigned,490
sg4i_contig09701,3.5,0.5782881002087683,not assigned,479
sg4i_contig09828,1.9,0.7272727272727273,not assigned,462
sg4i_contig01643,1.0,0.5794621026894865,not assigned,409
sg4i_contig11662,5.3,0.7460815047021944,not assigned,319
sg4i_contig13272,1.0,0.6343612334801763,not assigned,227
sg4i_contig18108,2.3,0.5407407407407407,not assigned,135
sg4i_contig00697,3.8,0.6717580113806529,not assigned,3339
sg4i_contig01308,5.2,0.7142857142857143,gemmatimonas,2023
sg4i_contig02000,6.6,0.6840480274442539,gemmatimonas,2915
sg4i_contig02726,4.7,0.72,not assigned,1750
sg4i_contig03474,5.5,0.7002905770029058,not assigned,2409
sg4i_contig04589,3.4,0.7241918665276329,not assigned,1918
sg4i_contig07243,3.6,0.6307572209211554,not assigned,1281
sg4i_contig10638,2.5,0.5861386138613861,hyphomicrobium,1010
sg4i_contig11974,9.1,0.6346801346801347,rhodothermus,1782
sg4i_contig13088,5.2,0.6453471622010948,sphaerobacter,3471
sg4i_contig14493,5.2,0.6673728813559322,not assigned,1416
sg4i_contig16371,14.4,0.6894293732460243,not assigned,1069
sg4i_contig17844,36.4,0.7117117117117117,thermus,1110
sg4i_contig18584,76.2,0.6596918831915383,not assigned,8698
